,X1,X2,Y
250,1.444324935506294,-0.9323730799640005,1
251,1.3551742961023163,-0.7811835199441909,1
252,1.9044973416581406,-1.1048425461074298,1
253,1.3295444217347843,-0.8381386045969068,1
254,1.025073913670826,-1.361724527049244,1
255,1.363260640851379,-1.1621504255086972,1
256,1.5101847011772824,-1.0394084898909108,1
257,1.4389786696729023,-1.3771569962172752,1
258,1.1820054134354114,-1.1809555929819036,1
259,1.5964453256064113,-1.096214674332146,1
260,1.8669564255167734,-1.267424551679574,1
261,1.133940013905124,-1.1890834386223734,1
262,1.2801534712504288,-1.0072874695701943,1
263,1.1257970408329028,-1.021886427436176,1
264,1.3032616885948927,-0.923206625572831,1
265,1.5535435933314863,-0.5365822597272436,1
266,1.334775994642382,-1.7826779538726143,1
267,1.3527152697262923,-1.4518808626255468,1
268,1.3931802354008074,-1.1644936599928029,1
269,1.7007961150717743,-0.8621737556553677,1
270,1.34474914323213,-1.1315471590528188,1
271,1.4222695939693017,-0.8551038287166988,1
272,1.7129624827417178,-1.378411078458127,1
273,1.1712156005585934,-1.317886465426103,1
274,1.3435874519062152,-1.0817034544894701,1
275,1.6724827906307524,-0.9306249940290373,1
276,1.2439260351996961,-1.1365777380611666,1
277,1.533734681630304,-1.0939533498466352,1
278,1.6922912147481333,-0.40963604182327673,1
279,1.7861984646513271,-0.9987090967218498,1
280,1.6374180731026575,-0.6500633927788626,1
281,1.3393842759327872,-0.759978970173294,1
282,1.7057953736980793,-1.0420032321519637,1
283,1.3214990756516443,-1.0852048403539498,1
284,1.911553952806403,-1.091604649145644,1
285,2.0214725685600485,-0.9020263380838389,1
286,1.8224643500351916,-0.5665834256666356,1
287,2.108559922133202,-1.1804903250953978,1
288,1.178060502345816,-0.8107421191804483,1
289,1.182355609190565,-0.8315721482691351,1
290,1.4983912184261379,-0.880163157504739,1
291,1.7805300682747176,-0.41433118820008485,1
292,1.437883433971532,-0.9090444171688613,1
293,1.570879835313048,-1.1412808477950802,1
294,1.6025423925403974,-1.048024187488451,1
295,1.7119448258812398,-1.1685267915761324,1
296,1.0907205057752845,-0.4748485407709827,1
297,1.4374831534134316,-1.0435235697912593,1
298,1.4223834763250855,-0.992541725672373,1
299,0.6862668152324951,-1.3752316610828346,1
300,4.842226248504956,2.222711753036969,0
301,4.670932420790745,1.2634535313927386,0
302,4.388889278047672,0.9271887236518449,0
303,4.7872751051979545,1.585035436063017,0
304,4.391250740085694,1.7216772852367055,0
305,4.017478974749632,1.2058745618085034,0
306,4.833070052878274,1.0704399548322194,0
307,4.478132003440151,2.012885672198317,0
308,4.49677689691352,1.4764432554303324,0
309,4.573443321620201,1.5759320488765456,0
310,4.980362598050012,1.7126500719137634,0
311,4.460802285368666,1.603234591264592,0
312,4.335448755392792,1.671701582249707,0
313,4.3528046008942685,1.699453855951818,0
314,4.626959423956329,1.5874637884391505,0
315,4.8199220658464474,1.6627968909225892,0
316,4.248032114230777,1.5596841427966788,0
317,4.587751713029627,2.0175463370357134,0
318,4.494414086591181,1.191676999222958,0
319,3.8617144603008278,1.1448542883865476,0
320,4.458866873769202,1.701344587051146,0
321,4.1762308192324005,2.1518357410872073,0
322,4.375445421223202,1.146506847864358,0
323,4.712177747475801,1.6090138715026276,0
324,4.350422416179242,1.5170165347529208,0
325,4.336305321174619,1.398768613789096,0
326,4.160167344678552,1.1751201451186857,0
327,4.642525122225968,1.8100970601843303,0
328,4.2894542064651615,1.2229705820698125,0
329,4.441420762473256,1.7945850912304961,0
330,4.3335524526935485,1.590953397782578,0
331,4.583108287844553,1.1845591732149958,0
332,4.621224680994288,1.5618160980678928,0
333,4.847667252396707,1.829608708763891,0
334,4.805449067135723,1.8633044487718955,0
335,4.175310703050246,1.9913677950487196,0
336,4.9665452801982735,1.8566314579688101,0
337,4.827746953218145,1.4474187715385483,0
338,4.385604802435288,1.9389692232910851,0
339,4.54934289406887,1.9939948580611397,0
340,4.509813649846248,1.7325346639141292,0
341,4.3544131419945415,1.1304407614027188,0
342,4.830881436025921,1.2974363761529633,0
343,4.569617154340803,1.3748789030588842,0
344,4.612619573797653,1.5447196240792054,0
345,4.510953439375875,1.6970719386064776,0
346,4.79001151352985,1.8219351967116242,0
347,4.438035489928776,1.4784752688778313,0
348,4.736095594301739,1.6722093729088305,0
349,4.591770497808057,1.5680637401943354,0
350,4.5777780931207985,1.8257208689530233,0
351,4.479324474627408,1.3949568559773013,0
352,4.555857946197505,1.5083872228689863,0
353,4.26597914433301,0.9160725569059719,0
354,4.578978139763697,1.274817441323173,0
355,3.99066233491385,1.3685789981705514,0
356,4.32252845386178,1.4116161838816437,0
357,4.616483687636012,1.1648046676812822,0
358,4.236361682447385,1.6063712527946932,0
359,4.253886661937339,0.9684312172265384,0
360,4.118411920035036,1.4245508688055217,0
361,4.871897021277448,1.7567509914876973,0
362,4.777403732194683,1.3994039812302062,0
363,4.643765541204373,1.1836541874553337,0
364,3.683442847624403,1.6980141062266954,0
365,4.64694483362212,1.6891561660511045,0
366,4.417092032690911,1.529108556383355,0
367,4.6367522136030574,1.173011326586911,0
368,4.123626260953907,1.591179508984887,0
369,4.531025133493296,1.3127335541680238,0
370,4.96214640050742,1.8234163966013524,0
371,4.629747050639814,1.517377244033575,0
372,4.893087720031403,1.6342525303502495,0
373,4.6072788756865375,1.5282548052600207,0
374,4.715642999463254,1.123367389643665,0
375,4.104630870462155,1.2832637530386903,0
376,4.7795473360394345,1.617187602919075,0
377,4.728154563849542,1.6239781928997377,0
378,5.036634167310641,1.3950499709862736,0
379,4.271770590002978,1.696099086971444,0
380,4.249598040133767,1.9188601040234063,0
381,4.628670955957358,1.5848229063600552,0
382,4.312127269167491,1.4698346119090437,0
383,4.8675891358542565,1.59895732066441,0
384,4.291322565582569,1.6851443784211133,0
385,4.663978666446303,1.60947118244563,0
386,5.039999607600896,1.2436213067676813,0
387,4.514937063414278,1.2601772049399251,0
388,4.618612213332899,1.3615706515565742,0
389,4.55193902575253,1.2391755666577926,0
390,4.384894731210481,1.574788715120499,0
391,4.683552659766837,0.9943587870611454,0
392,4.590507321212581,1.8767375732492249,0
393,4.740476642000798,1.587984349069897,0
394,4.714688521238097,2.128941273919231,0
395,4.360481539752875,1.4277412584388842,0
396,4.688770046849658,1.6030031746751128,0
397,4.5685127581105665,1.5410981677303863,0
398,4.203303779792789,0.6151679707300829,0
399,4.773622147673784,0.9545394519961748,0
